year,month,city,searched
2023,12,周口,323822
2011,1,呼伦贝尔,272471
2011,2,呼伦贝尔,216948
2011,3,呼伦贝尔,250245
2011,4,呼伦贝尔,248172
2011,5,呼伦贝尔,280995
2011,6,呼伦贝尔,339666
2011,7,呼伦贝尔,394057
2011,8,呼伦贝尔,377671
2011,9,呼伦贝尔,309839
2011,10,呼伦贝尔,280438
2011,11,呼伦贝尔,273994
2011,12,呼伦贝尔,290814
2012,1,呼伦贝尔,272552
2012,2,呼伦贝尔,314461
2012,3,呼伦贝尔,279409
2012,4,呼伦贝尔,277716
2012,5,呼伦贝尔,314011
2012,6,呼伦贝尔,323359
2012,7,呼伦贝尔,421097
2012,8,呼伦贝尔,358800
2012,9,呼伦贝尔,286759
2012,10,呼伦贝尔,240912
2012,11,呼伦贝尔,223581
2012,12,呼伦贝尔,220627
2013,1,呼伦贝尔,212243
2013,2,呼伦贝尔,192065
2013,3,呼伦贝尔,237661
2013,4,呼伦贝尔,243430
2013,5,呼伦贝尔,267286
2013,6,呼伦贝尔,282407
2013,7,呼伦贝尔,639898
2013,8,呼伦贝尔,556181
2013,9,呼伦贝尔,399594
2013,10,呼伦贝尔,359709
2013,11,呼伦贝尔,306179
2013,12,呼伦贝尔,312517
2014,1,呼伦贝尔,309263
2014,2,呼伦贝尔,326258
2014,3,呼伦贝尔,345682
2014,4,呼伦贝尔,376318
2014,5,呼伦贝尔,452826
2014,6,呼伦贝尔,557836
2014,7,呼伦贝尔,757452
2014,8,呼伦贝尔,771745
2014,9,呼伦贝尔,520555
2014,10,呼伦贝尔,407038
2014,11,呼伦贝尔,352833
2014,12,呼伦贝尔,376219
2015,1,呼伦贝尔,346344
2015,2,呼伦贝尔,331163
2015,3,呼伦贝尔,395176
2015,4,呼伦贝尔,401953
2015,5,呼伦贝尔,454377
2015,6,呼伦贝尔,566945
2015,7,呼伦贝尔,845345
2015,8,呼伦贝尔,742571
2015,9,呼伦贝尔,483249
2015,10,呼伦贝尔,423933
2015,11,呼伦贝尔,391776
2015,12,呼伦贝尔,461089
2016,1,呼伦贝尔,557174
2016,2,呼伦贝尔,515640
2016,3,呼伦贝尔,471276
2016,4,呼伦贝尔,503741
2016,5,呼伦贝尔,642129
2016,6,呼伦贝尔,707970
2016,7,呼伦贝尔,898513
2016,8,呼伦贝尔,780992
2016,9,呼伦贝尔,587070
2016,10,呼伦贝尔,544149
2016,11,呼伦贝尔,441216
2016,12,呼伦贝尔,471876
2017,1,呼伦贝尔,432429
2017,2,呼伦贝尔,426972
2017,3,呼伦贝尔,458099
2017,4,呼伦贝尔,440357
2017,5,呼伦贝尔,617731
2017,6,呼伦贝尔,721296
2017,7,呼伦贝尔,1031086
2017,8,呼伦贝尔,924827
2017,9,呼伦贝尔,640102
2017,10,呼伦贝尔,517603
2017,11,呼伦贝尔,470097
2017,12,呼伦贝尔,520271
2018,1,呼伦贝尔,515703
2018,2,呼伦贝尔,453244
2018,3,呼伦贝尔,515492
2018,4,呼伦贝尔,536823
2018,5,呼伦贝尔,603385
2018,6,呼伦贝尔,693406
2018,7,呼伦贝尔,826503
2018,8,呼伦贝尔,722783
2018,9,呼伦贝尔,479991
2018,10,呼伦贝尔,508645
2018,11,呼伦贝尔,441987
2018,12,呼伦贝尔,463917
2019,1,呼伦贝尔,458366
2019,2,呼伦贝尔,439458
2019,3,呼伦贝尔,473627
2019,4,呼伦贝尔,507643
2019,5,呼伦贝尔,561768
2019,6,呼伦贝尔,661859
2019,7,呼伦贝尔,857245
2019,8,呼伦贝尔,721379
2019,9,呼伦贝尔,484868
2019,10,呼伦贝尔,421416
2019,11,呼伦贝尔,388043
2019,12,呼伦贝尔,362644
2020,1,呼伦贝尔,371243
2020,2,呼伦贝尔,416252
2020,3,呼伦贝尔,468666
2020,4,呼伦贝尔,456899
2020,5,呼伦贝尔,432573
2020,6,呼伦贝尔,468147
2020,7,呼伦贝尔,732561
2020,8,呼伦贝尔,794398
2020,9,呼伦贝尔,632729
2020,10,呼伦贝尔,528486
2020,11,呼伦贝尔,536406
2020,12,呼伦贝尔,568860
2021,1,呼伦贝尔,504139
2021,2,呼伦贝尔,425160
2021,3,呼伦贝尔,484392
2021,4,呼伦贝尔,507011
2021,5,呼伦贝尔,523158
2021,6,呼伦贝尔,652821
2021,7,呼伦贝尔,887854
2021,8,呼伦贝尔,682723
2021,9,呼伦贝尔,571398
2021,10,呼伦贝尔,517352
2021,11,呼伦贝尔,481986
2021,12,呼伦贝尔,675772
2022,1,呼伦贝尔,480684
2022,2,呼伦贝尔,498251
2022,3,呼伦贝尔,492915
2022,4,呼伦贝尔,475502
2022,5,呼伦贝尔,473532
2022,6,呼伦贝尔,558196
2022,7,呼伦贝尔,717818
2022,8,呼伦贝尔,667680
2022,9,呼伦贝尔,506138
2022,10,呼伦贝尔,475029
2022,11,呼伦贝尔,563266
2022,12,呼伦贝尔,563098
2023,1,呼伦贝尔,536372
2023,2,呼伦贝尔,419075
2023,3,呼伦贝尔,450510
2023,4,呼伦贝尔,452380
2023,5,呼伦贝尔,501227
2023,6,呼伦贝尔,693044
2023,7,呼伦贝尔,896605
2023,8,呼伦贝尔,780492
2023,9,呼伦贝尔,575902
2023,10,呼伦贝尔,467954
2023,11,呼伦贝尔,444673
2023,12,呼伦贝尔,493248
2011,1,呼和浩特,299988
2011,2,呼和浩特,259077
2011,3,呼和浩特,341381
2011,4,呼和浩特,329161
2011,5,呼和浩特,420080
2011,6,呼和浩特,427368
2011,7,呼和浩特,433181
2011,8,呼和浩特,421560
2011,9,呼和浩特,364720
2011,10,呼和浩特,336580
2011,11,呼和浩特,323332
2011,12,呼和浩特,324743
2012,1,呼和浩特,291227
2012,2,呼和浩特,334123
2012,3,呼和浩特,372818
2012,4,呼和浩特,354578
2012,5,呼和浩特,369771
2012,6,呼和浩特,362425
2012,7,呼和浩特,434922
2012,8,呼和浩特,400680
2012,9,呼和浩特,339298
2012,10,呼和浩特,301257
2012,11,呼和浩特,282805
2012,12,呼和浩特,287796
2013,1,呼和浩特,287812
2013,2,呼和浩特,242096
2013,3,呼和浩特,306492
2013,4,呼和浩特,303804
2013,5,呼和浩特,305227
2013,6,呼和浩特,325950
2013,7,呼和浩特,648885
2013,8,呼和浩特,610564
2013,9,呼和浩特,502228
2013,10,呼和浩特,513174
2013,11,呼和浩特,519137
2013,12,呼和浩特,438933
2014,1,呼和浩特,440123
2014,2,呼和浩特,394361
2014,3,呼和浩特,489539
2014,4,呼和浩特,511067
2014,5,呼和浩特,540464
2014,6,呼和浩特,558709
2014,7,呼和浩特,685089
2014,8,呼和浩特,753792
2014,9,呼和浩特,666318
2014,10,呼和浩特,613662
2014,11,呼和浩特,580841
2014,12,呼和浩特,627196
2015,1,呼和浩特,575500
2015,2,呼和浩特,471746
2015,3,呼和浩特,651825
2015,4,呼和浩特,638340
2015,5,呼和浩特,657892
2015,6,呼和浩特,724913
2015,7,呼和浩特,942645
2015,8,呼和浩特,875475
2015,9,呼和浩特,691456
2015,10,呼和浩特,614451
2015,11,呼和浩特,587273
2015,12,呼和浩特,622931
2016,1,呼和浩特,626879
2016,2,呼和浩特,512630
2016,3,呼和浩特,656365
2016,4,呼和浩特,664175
2016,5,呼和浩特,756990
2016,6,呼和浩特,804496
2016,7,呼和浩特,932417
2016,8,呼和浩特,831626
2016,9,呼和浩特,724915
2016,10,呼和浩特,710910
2016,11,呼和浩特,646873
2016,12,呼和浩特,726639
2017,1,呼和浩特,630865
2017,2,呼和浩特,653201
2017,3,呼和浩特,723862
2017,4,呼和浩特,681028
2017,5,呼和浩特,754926
2017,6,呼和浩特,893970
2017,7,呼和浩特,1151972
2017,8,呼和浩特,1091955
2017,9,呼和浩特,868899
2017,10,呼和浩特,788871
2017,11,呼和浩特,697642
2017,12,呼和浩特,703015
2018,1,呼和浩特,728790
2018,2,呼和浩特,620772
2018,3,呼和浩特,740089
2018,4,呼和浩特,737486
2018,5,呼和浩特,731111
2018,6,呼和浩特,672383
2018,7,呼和浩特,919699
2018,8,呼和浩特,885876
2018,9,呼和浩特,636557
2018,10,呼和浩特,737926
2018,11,呼和浩特,656790
2018,12,呼和浩特,636719
2019,1,呼和浩特,574898
2019,2,呼和浩特,597522
2019,3,呼和浩特,607182
2019,4,呼和浩特,681551
2019,5,呼和浩特,693937
2019,6,呼和浩特,793239
2019,7,呼和浩特,844270
2019,8,呼和浩特,780806
2019,9,呼和浩特,549424
2019,10,呼和浩特,537349
2019,11,呼和浩特,536095
2019,12,呼和浩特,593167
2020,1,呼和浩特,602862
2020,2,呼和浩特,600830
2020,3,呼和浩特,700212
2020,4,呼和浩特,632695
2020,5,呼和浩特,608559
2020,6,呼和浩特,647789
2020,7,呼和浩特,844896
2020,8,呼和浩特,869870
2020,9,呼和浩特,765147
2020,10,呼和浩特,715549
2020,11,呼和浩特,655852
2020,12,呼和浩特,628667
2021,1,呼和浩特,645887
2021,2,呼和浩特,515085
2021,3,呼和浩特,681348
2021,4,呼和浩特,701900
2021,5,呼和浩特,744830
2021,6,呼和浩特,735129
2021,7,呼和浩特,878891
2021,8,呼和浩特,743801
2021,9,呼和浩特,707711
2021,10,呼和浩特,730543
2021,11,呼和浩特,601770
2021,12,呼和浩特,632548
2022,1,呼和浩特,614086
2022,2,呼和浩特,805245
2022,3,呼和浩特,671768
2022,4,呼和浩特,623834
2022,5,呼和浩特,626862
2022,6,呼和浩特,702056
2022,7,呼和浩特,785685
2022,8,呼和浩特,757963
2022,9,呼和浩特,675647
2022,10,呼和浩特,987686
2022,11,呼和浩特,956944
2022,12,呼和浩特,568517
2023,1,呼和浩特,593357
2023,2,呼和浩特,652000
2023,3,呼和浩特,702415
2023,4,呼和浩特,684660
2023,5,呼和浩特,682403
2023,6,呼和浩特,774118
2023,7,呼和浩特,963395
2023,8,呼和浩特,953071
2023,9,呼和浩特,754949
2023,10,呼和浩特,663215
2023,11,呼和浩特,580846
2023,12,呼和浩特,634294
2011,1,和田,80729
2011,2,和田,80770
2011,3,和田,119483
2011,4,和田,86409
2011,5,和田,100129
2011,6,和田,102044
2011,7,和田,273822
2011,8,和田,145985
2011,9,和田,107485
2011,10,和田,104660
2011,11,和田,99779
2011,12,和田,114070
2012,1,和田,87410
2012,2,和田,117063
2012,3,和田,147681
2012,4,和田,101203
2012,5,和田,106915
2012,6,和田,149448
2012,7,和田,155422
2012,8,和田,107496
2012,9,和田,81433
2012,10,和田,85548
2012,11,和田,80933
2012,12,和田,81973
2013,1,和田,70239
2013,2,和田,58304
2013,3,和田,112866
2013,4,和田,93670
2013,5,和田,87520
2013,6,和田,134888
2013,7,和田,215989
2013,8,和田,158073
2013,9,和田,144498
2013,10,和田,148444
2013,11,和田,144949
2013,12,和田,121145
2014,1,和田,127370
2014,2,和田,195305
2014,3,和田,200989
2014,4,和田,143365
2014,5,和田,205537
2014,6,和田,219205
2014,7,和田,156573
2014,8,和田,207471
2014,9,和田,156093
2014,10,和田,163090
2014,11,和田,140549
2014,12,和田,133825
2015,1,和田,136119
2015,2,和田,121673
2015,3,和田,207908
2015,4,和田,155835
2015,5,和田,142616
2015,6,和田,157720
2015,7,和田,214529
2015,8,和田,162918
2015,9,和田,151653
2015,10,和田,148342
2015,11,和田,143540
2015,12,和田,145839
2016,1,和田,133621
2016,2,和田,123872
2016,3,和田,189670
2016,4,和田,170993
2016,5,和田,151263
2016,6,和田,142539
2016,7,和田,145798
2016,8,和田,140527
2016,9,和田,143932
2016,10,和田,149597
2016,11,和田,138302
2016,12,和田,156210
2017,1,和田,191152
2017,2,和田,214660
2017,3,和田,259431
2017,4,和田,184694
2017,5,和田,176020
2017,6,和田,190596
2017,7,和田,234943
2017,8,和田,282297
2017,9,和田,206754
2017,10,和田,197944
2017,11,和田,176865
2017,12,和田,204077
2018,1,和田,213181
2018,2,和田,154992
2018,3,和田,266664
2018,4,和田,160411
2018,5,和田,139376
2018,6,和田,161849
2018,7,和田,197405
2018,8,和田,246815
2018,9,和田,295621
2018,10,和田,308440
2018,11,和田,300512
2018,12,和田,286988
2019,1,和田,254824
2019,2,和田,211456
2019,3,和田,235020
2019,4,和田,254204
2019,5,和田,245477
2019,6,和田,235244
2019,7,和田,270448
2019,8,和田,250573
2019,9,和田,183441
2019,10,和田,192667
2019,11,和田,158549
2019,12,和田,202715
2020,1,和田,157392
2020,2,和田,170498
2020,3,和田,230557
2020,4,和田,215483
2020,5,和田,227905
2020,6,和田,254265
2020,7,和田,270216
2020,8,和田,259940
2020,9,和田,252637
2020,10,和田,257358
2020,11,和田,218065
2020,12,和田,225351
2021,1,和田,229131
2021,2,和田,182898
2021,3,和田,279341
2021,4,和田,240779
2021,5,和田,241154
2021,6,和田,220300
2021,7,和田,251262
2021,8,和田,207048
2021,9,和田,210994
2021,10,和田,202118
2021,11,和田,185903
2021,12,和田,200153
2022,1,和田,190649
2022,2,和田,191571
2022,3,和田,235536
2022,4,和田,201984
2022,5,和田,193900
2022,6,和田,230988
2022,7,和田,258805
2022,8,和田,219733
2022,9,和田,177843
2022,10,和田,174796
2022,11,和田,228284
2022,12,和田,216248
2023,1,和田,189145
2023,2,和田,182523
2023,3,和田,197910
2023,4,和田,190096
2023,5,和田,198004
2023,6,和田,205483
2023,7,和田,232157
2023,8,和田,235775
2023,9,和田,200443
2023,10,和田,182784
2023,11,和田,179936
2023,12,和田,189159
2011,1,咸宁,192383
2011,2,咸宁,146456
2011,3,咸宁,180746
2011,4,咸宁,172041
2011,5,咸宁,178306
2011,6,咸宁,214684
2011,7,咸宁,200596
2011,8,咸宁,201736
2011,9,咸宁,193675
2011,10,咸宁,203238
2011,11,咸宁,190203
2011,12,咸宁,198152
2012,1,咸宁,178519
2012,2,咸宁,180210
2012,3,咸宁,196489
2012,4,咸宁,185541
2012,5,咸宁,189528
2012,6,咸宁,196045
2012,7,咸宁,205624
2012,8,咸宁,191778
2012,9,咸宁,175682
2012,10,咸宁,170278
2012,11,咸宁,153048
2012,12,咸宁,152217
2013,1,咸宁,154094
2013,2,咸宁,126427
2013,3,咸宁,164449
2013,4,咸宁,157571
2013,5,咸宁,152551
2013,6,咸宁,152247
2013,7,咸宁,261434
2013,8,咸宁,264547
2013,9,咸宁,254951
2013,10,咸宁,306822
2013,11,咸宁,288324
2013,12,咸宁,255108
2014,1,咸宁,245725
2014,2,咸宁,256169
2014,3,咸宁,283264
2014,4,咸宁,304869
2014,5,咸宁,278386
2014,6,咸宁,246458
2014,7,咸宁,261998
2014,8,咸宁,296837
2014,9,咸宁,288385
2014,10,咸宁,289878
2014,11,咸宁,246980
2014,12,咸宁,267203
2015,1,咸宁,279120
2015,2,咸宁,258300
2015,3,咸宁,297194
2015,4,咸宁,265065
2015,5,咸宁,270830
2015,6,咸宁,293908
2015,7,咸宁,328906
2015,8,咸宁,315512
2015,9,咸宁,285671
2015,10,咸宁,288483
2015,11,咸宁,263567
2015,12,咸宁,298994
2016,1,咸宁,315234
2016,2,咸宁,278773
2016,3,咸宁,276662
2016,4,咸宁,271511
2016,5,咸宁,266998
2016,6,咸宁,264316
2016,7,咸宁,304470
2016,8,咸宁,286260
2016,9,咸宁,269482
2016,10,咸宁,281582
2016,11,咸宁,246825
2016,12,咸宁,261269
2017,1,咸宁,297620
2017,2,咸宁,274203
2017,3,咸宁,319255
2017,4,咸宁,306935
2017,5,咸宁,319363
2017,6,咸宁,343847
2017,7,咸宁,407032
2017,8,咸宁,401495
2017,9,咸宁,335236
2017,10,咸宁,359026
2017,11,咸宁,308532
2017,12,咸宁,327051
2018,1,咸宁,365067
2018,2,咸宁,332684
2018,3,咸宁,354940
2018,4,咸宁,362972
2018,5,咸宁,363566
2018,6,咸宁,353829
2018,7,咸宁,405811
2018,8,咸宁,387097
2018,9,咸宁,321842
2018,10,咸宁,401029
2018,11,咸宁,361513
2018,12,咸宁,376581
2019,1,咸宁,400223
2019,2,咸宁,416957
2019,3,咸宁,414656
2019,4,咸宁,406326
2019,5,咸宁,384778
2019,6,咸宁,388074
2019,7,咸宁,396696
2019,8,咸宁,377167
2019,9,咸宁,288549
2019,10,咸宁,316658
2019,11,咸宁,290791
2019,12,咸宁,340244
2020,1,咸宁,520965
2020,2,咸宁,656684
2020,3,咸宁,543960
2020,4,咸宁,396610
2020,5,咸宁,342773
2020,6,咸宁,338699
2020,7,咸宁,421670
2020,8,咸宁,415889
2020,9,咸宁,399661
2020,10,咸宁,383616
2020,11,咸宁,359839
2020,12,咸宁,392438
2021,1,咸宁,416941
2021,2,咸宁,327905
2021,3,咸宁,399208
2021,4,咸宁,384252
2021,5,咸宁,394684
2021,6,咸宁,377362
2021,7,咸宁,440890
2021,8,咸宁,436321
2021,9,咸宁,382021
2021,10,咸宁,385427
2021,11,咸宁,362062
2021,12,咸宁,395420
2022,1,咸宁,432084
2022,2,咸宁,419807
2022,3,咸宁,411032
2022,4,咸宁,363339
2022,5,咸宁,355399
2022,6,咸宁,368574
2022,7,咸宁,392673
2022,8,咸宁,363172
2022,9,咸宁,350786
2022,10,咸宁,331865
2022,11,咸宁,321755
2022,12,咸宁,292090
2023,1,咸宁,394175
2023,2,咸宁,337903
2023,3,咸宁,352138
2023,4,咸宁,360462
2023,5,咸宁,349380
2023,6,咸宁,371161
2023,7,咸宁,433974
2023,8,咸宁,433137
2023,9,咸宁,350692
2023,10,咸宁,342789
2023,11,咸宁,298401
2023,12,咸宁,320974
2011,1,咸阳,235961
2011,2,咸阳,215381
2011,3,咸阳,261784
2011,4,咸阳,257404
2011,5,咸阳,290387
2011,6,咸阳,282104
2011,7,咸阳,294774
2011,8,咸阳,289319
2011,9,咸阳,268784
2011,10,咸阳,260978
2011,11,咸阳,258836
2011,12,咸阳,293209
2012,1,咸阳,242642
2012,2,咸阳,274758
2012,3,咸阳,277528
2012,4,咸阳,280172
2012,5,咸阳,274143
2012,6,咸阳,266743
2012,7,咸阳,270230
2012,8,咸阳,280126
2012,9,咸阳,233129
2012,10,咸阳,232151
2012,11,咸阳,214803
2012,12,咸阳,227638
2013,1,咸阳,360756
2013,2,咸阳,232815
2013,3,咸阳,241537
2013,4,咸阳,229568
2013,5,咸阳,229127
2013,6,咸阳,222095
2013,7,咸阳,418430
2013,8,咸阳,416040
2013,9,咸阳,429773
2013,10,咸阳,423917
2013,11,咸阳,373763
2013,12,咸阳,366004
2014,1,咸阳,369399
2014,2,咸阳,355522
2014,3,咸阳,388654
2014,4,咸阳,387777
2014,5,咸阳,399468
2014,6,咸阳,385396
2014,7,咸阳,422593
2014,8,咸阳,509198
2014,9,咸阳,461919
2014,10,咸阳,509730
2014,11,咸阳,434489
2014,12,咸阳,433705
2015,1,咸阳,453052
2015,2,咸阳,385186
2015,3,咸阳,456856
2015,4,咸阳,440282
2015,5,咸阳,473183
2015,6,咸阳,499667
2015,7,咸阳,602866
2015,8,咸阳,574842
2015,9,咸阳,492570
2015,10,咸阳,515008
2015,11,咸阳,480262
2015,12,咸阳,921163
2016,1,咸阳,838465
2016,2,咸阳,531703
2016,3,咸阳,541235
2016,4,咸阳,492393
2016,5,咸阳,545395
2016,6,咸阳,554512
2016,7,咸阳,598213
2016,8,咸阳,611414
2016,9,咸阳,559434
2016,10,咸阳,577205
2016,11,咸阳,486021
2016,12,咸阳,563679
2017,1,咸阳,530800
2017,2,咸阳,623794
2017,3,咸阳,692097
2017,4,咸阳,564731
2017,5,咸阳,584653
2017,6,咸阳,649157
2017,7,咸阳,785330
2017,8,咸阳,759623
2017,9,咸阳,668253
2017,10,咸阳,668239
2017,11,咸阳,555723
2017,12,咸阳,578365
2018,1,咸阳,650822
2018,2,咸阳,573918
2018,3,咸阳,673817
2018,4,咸阳,682540
2018,5,咸阳,695394
2018,6,咸阳,671943
2018,7,咸阳,707258
2018,8,咸阳,692124
2018,9,咸阳,569956
2018,10,咸阳,652277
2018,11,咸阳,604911
2018,12,咸阳,612887
2019,1,咸阳,647675
2019,2,咸阳,672358
2019,3,咸阳,679537
2019,4,咸阳,639254
2019,5,咸阳,648206
2019,6,咸阳,673486
2019,7,咸阳,711543
2019,8,咸阳,692697
2019,9,咸阳,589562
2019,10,咸阳,632452
2019,11,咸阳,533939
2019,12,咸阳,562801
2020,1,咸阳,586422
2020,2,咸阳,673644
2020,3,咸阳,656079
2020,4,咸阳,602764
2020,5,咸阳,685418
2020,6,咸阳,630742
2020,7,咸阳,790722
2020,8,咸阳,833337
2020,9,咸阳,755982
2020,10,咸阳,747071
2020,11,咸阳,683279
2020,12,咸阳,1248420
2021,1,咸阳,861271
2021,2,咸阳,646458
2021,3,咸阳,688873
2021,4,咸阳,644771
2021,5,咸阳,653030
2021,6,咸阳,679094
2021,7,咸阳,754083
2021,8,咸阳,684545
2021,9,咸阳,654001
2021,10,咸阳,677049
2021,11,咸阳,580115
2021,12,咸阳,821541
2022,1,咸阳,780626
2022,2,咸阳,588215
2022,3,咸阳,687598
2022,4,咸阳,618923
2022,5,咸阳,584103
2022,6,咸阳,623526
2022,7,咸阳,675345
2022,8,咸阳,619045
2022,9,咸阳,607536
2022,10,咸阳,591209
2022,11,咸阳,602569
2022,12,咸阳,564285
2023,1,咸阳,621353
2023,2,咸阳,594703
2023,3,咸阳,634015
2023,4,咸阳,677319
2023,5,咸阳,646847
2023,6,咸阳,671218
2023,7,咸阳,728649
2023,8,咸阳,713354
2023,9,咸阳,648897
2023,10,咸阳,731815
2023,11,咸阳,592999
2023,12,咸阳,618626
2011,1,哈密,84107
2011,2,哈密,87709
2011,3,哈密,106864
2011,4,哈密,103144
2011,5,哈密,111687
2011,6,哈密,113520
2011,7,哈密,123963
2011,8,哈密,117479
2011,9,哈密,111026
2011,10,哈密,107043
2011,11,哈密,111259
2011,12,哈密,103303
2012,1,哈密,89398
2012,2,哈密,117310
2012,3,哈密,122496
2012,4,哈密,118121
2012,5,哈密,129679
2012,6,哈密,124261
2012,7,哈密,139023
2012,8,哈密,123979
2012,9,哈密,107013
2012,10,哈密,97820
2012,11,哈密,95026
2012,12,哈密,87435
2013,1,哈密,83785
2013,2,哈密,72955
2013,3,哈密,110970
2013,4,哈密,96656
2013,5,哈密,108365
2013,6,哈密,102935
2013,7,哈密,192781
2013,8,哈密,190560
2013,9,哈密,178076
2013,10,哈密,168102
2013,11,哈密,140171
2013,12,哈密,145602
2014,1,哈密,132849
2014,2,哈密,146864
2014,3,哈密,165831
2014,4,哈密,164963
2014,5,哈密,187127
2014,6,哈密,171658
2014,7,哈密,182968
2014,8,哈密,234582
2014,9,哈密,214723
2014,10,哈密,177213
2014,11,哈密,190688
2014,12,哈密,169466
2015,1,哈密,150998
2015,2,哈密,133736
2015,3,哈密,189039
2015,4,哈密,187584
2015,5,哈密,177522
2015,6,哈密,210161
2015,7,哈密,240981
2015,8,哈密,238391
2015,9,哈密,264699
2015,10,哈密,234586
2015,11,哈密,149826
2015,12,哈密,172517
2016,1,哈密,175598
2016,2,哈密,158539
2016,3,哈密,174544
2016,4,哈密,159741
2016,5,哈密,213072
2016,6,哈密,213104
2016,7,哈密,251779
2016,8,哈密,212533
2016,9,哈密,197549
2016,10,哈密,171678
2016,11,哈密,145879
2016,12,哈密,157421
2017,1,哈密,146594
2017,2,哈密,164378
2017,3,哈密,194440
2017,4,哈密,165763
2017,5,哈密,198721
2017,6,哈密,220187
2017,7,哈密,305211
2017,8,哈密,290677
2017,9,哈密,256559
2017,10,哈密,235980
2017,11,哈密,188546
2017,12,哈密,184353
2018,1,哈密,186859
2018,2,哈密,167846
2018,3,哈密,211885
2018,4,哈密,206454
2018,5,哈密,211592
2018,6,哈密,216542
2018,7,哈密,269874
2018,8,哈密,305522
2018,9,哈密,243346
2018,10,哈密,208647
2018,11,哈密,185127
2018,12,哈密,175245
2019,1,哈密,179275
2019,2,哈密,169589
2019,3,哈密,218458
2019,4,哈密,209354
2019,5,哈密,219142
2019,6,哈密,217155
2019,7,哈密,298037
2019,8,哈密,259608
2019,9,哈密,195868
2019,10,哈密,198765
2019,11,哈密,169594
2019,12,哈密,191999
